start-date,end_date,task-id,status
2000-12-01,2001-01-01,PN7S5VZ5M2ILBAF3D6WQRDWX,SUBMITTED
2001-01-01,2001-02-01,2MNFBYDUXA3V4VR5IOLODPU7,SUBMITTED
2001-02-01,2001-03-01,TRABEOBXBGIDFQS2R22ZBVPD,SUBMITTED
2001-03-01,2001-04-01,U53C3T7TSAVT6YZEWHDFSTSX,SUBMITTED
2001-04-01,2001-05-01,VJ3LS62O7OLD4KRDKHW3I2S7,SUBMITTED
2001-05-01,2001-06-01,D66PGXDB64GAT4FSBBN3MWZR,SUBMITTED
2001-06-01,2001-07-01,YFO5HXQXZRJIJW77I32CSD7D,SUBMITTED
2001-07-01,2001-08-01,7D4YAZ63BYAAK23VR7ZGCH75,SUBMITTED
2001-08-01,2001-09-01,JMHL2BVAXLEMRZZT4NWLO4DT,SUBMITTED
2001-09-01,2001-10-01,R2PNHFFAZMGLNLD6P46EB4XW,SUBMITTED
2001-10-01,2001-11-01,IREA3CTRMAK7UVVU4ACY4PAH,SUBMITTED
2001-11-01,2001-12-01,SNPUMLLVLVFSCI6ZEDZHEQ7Z,SUBMITTED
2001-12-01,2002-01-01,ZY6NEY67NZHIOFMSXPZOFEB7,SUBMITTED
2002-01-01,2002-02-01,PU45QTE4ZPPVCXLNT2GQZVHT,SUBMITTED
2002-02-01,2002-03-01,V3UDHKN34GNZBDXLTS7IX2RX,SUBMITTED
2002-03-01,2002-04-01,O7O3CPAVSG2ETZHVWF37EMGT,SUBMITTED
2002-04-01,2002-05-01,XLCZV5PKHGL3XUJB3YVOR3ZH,SUBMITTED
2002-05-01,2002-06-01,O5LJDFLAE5TGU65PP6XV4S73,SUBMITTED
2002-06-01,2002-07-01,X4UATF4PA45ITY4CYQ6COXRX,SUBMITTED
2002-07-01,2002-08-01,IT4LQY5AOYEFHDMGKTRJJLMX,SUBMITTED
2002-08-01,2002-09-01,PRANBS3A6XCJXELCRBMP6BVP,SUBMITTED
2002-09-01,2002-10-01,QFNM4EZIBOI6UOQODXFPJSYO,SUBMITTED
2002-10-01,2002-11-01,2DOJU55SPKEIV25LBLVQJOGJ,SUBMITTED
2002-11-01,2002-12-01,DPT7TRQ5STFCA2QFGRQ7WSO4,SUBMITTED
2002-12-01,2003-01-01,EIEUYNIIQSKQ2UWFUPMHMS6F,SUBMITTED
2003-01-01,2003-02-01,3D6VG7YMR7JG2RYAT7AXDGAQ,SUBMITTED
2003-02-01,2003-03-01,XKXCGN3G6M6CEIZB473YCA6C,SUBMITTED
2003-03-01,2003-04-01,SRJPZZ6W3ICDY5WBBD5Z27HN,SUBMITTED
2003-04-01,2003-05-01,XBZ77NX6IVHPF4R6QCLTHCHP,SUBMITTED
2003-05-01,2003-06-01,F4TFPU5SYJWJUWHLVI5MTYHK,SUBMITTED
2003-06-01,2003-07-01,DJCSNO3R6JSJM7D5D3CG3RJ6,SUBMITTED
2003-07-01,2003-08-01,EMZ5KLRKAPUACRXVJTGAO2CH,SUBMITTED
2003-08-01,2003-09-01,SQWE2PFNHIKAZY7GH7CK4X3W,SUBMITTED
2003-09-01,2003-10-01,4UWCODJQGKKSDD5A4NKRHCYV,SUBMITTED
2003-10-01,2003-11-01,7M4MMCZNIWFSMLO5IKRVEMEE,SUBMITTED
2003-11-01,2003-12-01,F6JBPRAQ72IADFKZ6Y6BVEGA,SUBMITTED
2003-12-01,2004-01-01,JHAUFCZMSZW332DDCJYVTED4,SUBMITTED
2004-01-01,2004-02-01,RW7FPCJDB3SKZ3GDVSG4Q2NP,SUBMITTED
2004-02-01,2004-03-01,PDVM5MFRZISBBJISBOGW7LIQ,SUBMITTED
2004-03-01,2004-04-01,VKFKHKDRJND6Q6DVG6R3C6J2,SUBMITTED
2004-04-01,2004-05-01,LL6NPQJ3YKB5ST7P2QORHNK2,SUBMITTED
2004-05-01,2004-06-01,27VP3OS6JEYWIYIM3DQDB7O5,SUBMITTED
2004-06-01,2004-07-01,CXEX37YMQGO7OO23Z3PAJNIS,SUBMITTED
2004-07-01,2004-08-01,RTL3I65R3D6ZUIFSTJPSSY57,SUBMITTED
2004-08-01,2004-09-01,GQ6AUCUFZBKAULYEIRDA4MVE,SUBMITTED
2004-09-01,2004-10-01,B6TWNP3MNRB6KQNTKLAIP7SB,SUBMITTED
2004-10-01,2004-11-01,H5OSGEWUOOUBSMKQ72KASIU3,SUBMITTED
2004-11-01,2004-12-01,DNY2ZYPP6NYKBIPW5YDMZ4JT,SUBMITTED
2004-12-01,2005-01-01,2VHAL5G47L6P43LLN2WNTIXV,SUBMITTED
2005-01-01,2005-02-01,MQXSYC7HO7PGNJUYGGP765YF,SUBMITTED
2005-02-01,2005-03-01,BPGC7TEOYDZME3AHJDZHY4VH,SUBMITTED
2005-03-01,2005-04-01,CX6IVZPYTQKIBJFFQQEEI4JQ,SUBMITTED
2005-04-01,2005-05-01,CK7QEARSPNSXNR2LSGXVBXRJ,SUBMITTED
2005-05-01,2005-06-01,4BJ6C7GOINVZ5MXQ7UE54BJQ,SUBMITTED
2005-06-01,2005-07-01,HFPKX7DYATETSDFFERVQAXJZ,SUBMITTED
2005-07-01,2005-08-01,WPPOQEYHEUMREDITRMRNSOT3,SUBMITTED
2005-08-01,2005-09-01,7CDUGEVYHKUGU3KKI6C5N4M5,SUBMITTED
2005-09-01,2005-10-01,BD4TKP4ZGU3NSUAKSNPM7Z34,SUBMITTED
2005-10-01,2005-11-01,5LMU45RO7N376L7BFEVJPIFV,SUBMITTED
2005-11-01,2005-12-01,QPWRM6TBNMNE4GAKQEPSR7Z7,SUBMITTED
2005-12-01,2006-01-01,XRPLP62LY35X62GNDCUBB64H,SUBMITTED
2006-01-01,2006-02-01,G7TW6PZKN5OTR6IT6M73V6K2,SUBMITTED
2006-02-01,2006-03-01,GSDAOE35T3TZ7X4LAUVRAKVK,SUBMITTED
2006-03-01,2006-04-01,E4SNZDHRPVINN5ULO6JFPXJX,SUBMITTED
2006-04-01,2006-05-01,SCT2J3DLMQIMX447YIX2GLWB,SUBMITTED
2006-05-01,2006-06-01,JQWNMKTKHNEDQIY4IBMFXRVK,SUBMITTED
2006-06-01,2006-07-01,SFRKMVXNNHT6D3G3GLA3WNR2,SUBMITTED
2006-07-01,2006-08-01,C32KBOJ5NLDA627LISMFVKG6,SUBMITTED
2006-08-01,2006-09-01,7NJDWVNCXNIE7ANDC5K5OHQE,SUBMITTED
2006-09-01,2006-10-01,YCVY4DTUPHJW537CO7CZHDOR,SUBMITTED
2006-10-01,2006-11-01,ZZXJ2GPKJMFZRA6SDHD2YFSP,SUBMITTED
2006-11-01,2006-12-01,ONTWN2F4SNQYXIUN4EBIQBKC,SUBMITTED
2006-12-01,2007-01-01,RTPEDM6ZUCBJW2JBHCVPQD6R,SUBMITTED
2007-01-01,2007-02-01,KWEF54WK6GETEDRBCJO2O2DC,SUBMITTED
2007-02-01,2007-03-01,DGVGGWVH4EPY4OUOQUWGIWPM,SUBMITTED
2007-03-01,2007-04-01,LJTUHAW2HZETLRM6EDGNF3EM,SUBMITTED
2007-04-01,2007-05-01,QQZBJKBAZWSP5XJWWDF4YOJT,SUBMITTED
2007-05-01,2007-06-01,N4ZIS3U26JCTAFNIMW73HRJE,SUBMITTED
2007-06-01,2007-07-01,NLAWNFBXHNZXLUVI24RWFF3R,SUBMITTED
2007-07-01,2007-08-01,ZAI5EJQOPLL4JIT7XD7LDYAV,SUBMITTED
2007-08-01,2007-09-01,QVUQF7LSR43KGETK4C7NQMJQ,SUBMITTED
2007-09-01,2007-10-01,7PJZB6LIUX64ZDTCCOU3OPKX,SUBMITTED
2007-10-01,2007-11-01,66IGN5LPK2E2G4DZ76X3DGL6,SUBMITTED
2007-11-01,2007-12-01,BV2LW6WDEV2SJRJ6EEYCBCO5,SUBMITTED
2007-12-01,2008-01-01,2TE2EZSGFGCCGVDLL4PIAX3S,SUBMITTED
2008-01-01,2008-02-01,A6AP7QNYZ63LPDNPKLXOMPME,SUBMITTED
2008-02-01,2008-03-01,DWAB2YOBFPPQKHLZR52DJDIC,SUBMITTED
2008-03-01,2008-04-01,L2PIGVRPO62KOM7EYUUEQ4GL,SUBMITTED
2008-04-01,2008-05-01,Z7RRIPYELAKQQA4UP6ZHJW3M,SUBMITTED
2008-05-01,2008-06-01,FK6TJ5KDC2HOMMZITKAXRCCX,SUBMITTED
2008-06-01,2008-07-01,RY4YA7M3DWNKISR7NMCVHRW3,SUBMITTED
2008-07-01,2008-08-01,O7GYAD4RB2RGHHHZ27FKVOAN,SUBMITTED
2008-08-01,2008-09-01,4TYRBGGQL6VXUTVBEMODBDTU,SUBMITTED
2008-09-01,2008-10-01,LA3ISIM2ABDF2DY2HPWLMSYL,SUBMITTED
2008-10-01,2008-11-01,HEYXCMJTIS4NXVRVYLF7ZPYE,SUBMITTED
2008-11-01,2008-12-01,JJ74XFWAEQLHQHVWVVXMFN5M,SUBMITTED
2008-12-01,2009-01-01,OFPI36WCKK5FLD3QLCDUWFUR,SUBMITTED
2009-01-01,2009-02-01,IY4LDTAFB7DZAW7GUDDJBWUB,SUBMITTED
2009-02-01,2009-03-01,XCHHENGRXEBXIQD4U2GDOEZL,SUBMITTED
2009-03-01,2009-04-01,ALL6INVMQ3ROMRFXVQDWC5OQ,SUBMITTED
2009-04-01,2009-05-01,PMYGZFFVH7XQI6NJIRCVQXGO,SUBMITTED
2009-05-01,2009-06-01,ELUHRNPOTJG4ROARDHWH2GCR,SUBMITTED
2009-06-01,2009-07-01,WBXAAYDNGLRU5UQTBGTADU3N,SUBMITTED
2009-07-01,2009-08-01,GF5CJW7VQQ7BJFGWE5CQC274,SUBMITTED
2009-08-01,2009-09-01,V4YBHE7FDND4DWTY65WAQ7AC,SUBMITTED
2009-09-01,2009-10-01,RVDIBNEGWX7HNVEIEPZ5N7YQ,SUBMITTED
2009-10-01,2009-11-01,65TD476NJWP6NNERU6MUX4JV,SUBMITTED
2009-11-01,2009-12-01,4VVNDRNKDKYCOVHGXKSNYMXW,SUBMITTED
2009-12-01,2010-01-01,GNYID3BNFS3IET4YLVQURXRG,SUBMITTED
2010-01-01,2010-02-01,FQVYDLXGYXFCA3A2LMBRD5ZC,SUBMITTED
2010-02-01,2010-03-01,3NOKXRUC4UJ4HTTLRDJST445,SUBMITTED
2010-03-01,2010-04-01,JNZTIEOW7BGLOTHJNGWPVOB4,SUBMITTED
2010-04-01,2010-05-01,LXQU4V34ZAIBSXMRKVV5NNPN,SUBMITTED
2010-05-01,2010-06-01,TZ7ZOCZF6YVSRU3C3B62FNVM,SUBMITTED
2010-06-01,2010-07-01,OMYBQ47MNQIKR7KCQJJOWDF7,SUBMITTED
2010-07-01,2010-08-01,P7GTNKSFYV753POJ43VKMF3C,SUBMITTED
2010-08-01,2010-09-01,XCPNSH67BFDKUZOZO4FHEVE7,SUBMITTED
2010-09-01,2010-10-01,OT4SBLFDJP2UGHVR3JWIG42D,SUBMITTED
2010-10-01,2010-11-01,RQQI7MTVMMAWNU5NOUEHGVOG,SUBMITTED
2010-11-01,2010-12-01,F6ODR4VNFKB2NQ4P6XAUKZAD,SUBMITTED
2010-12-01,2011-01-01,MQJNJ4Z73B5YTBFC5GEWMFEN,SUBMITTED
2011-01-01,2011-02-01,KYK6TKOAD7CT7QT23JEWCDMQ,SUBMITTED
2011-02-01,2011-03-01,JOAPCMF2FW7ZZR4BNNOBL6HA,SUBMITTED
2011-03-01,2011-04-01,UGJS3QA6ZPLIXG3KCJFV6VLP,SUBMITTED
2011-04-01,2011-05-01,2QZU2BVZXRMRGJXUO37JXORJ,SUBMITTED
2011-05-01,2011-06-01,4HDISZ47OKB2V3ZX7JKO7QPE,SUBMITTED
2011-06-01,2011-07-01,H2VTO3TWPDDRXJBKIS6UZ2FB,SUBMITTED
2011-07-01,2011-08-01,M36JNHMJKSQMAV5VGV6R4ZTD,SUBMITTED
2011-08-01,2011-09-01,BUN6X63N7AGGFMHQR2IEP2JS,SUBMITTED
2011-09-01,2011-10-01,RJRHMZ5XEMZ2DMQPRQY3MLOR,SUBMITTED
2011-10-01,2011-11-01,TPQIS5EUY7CFIB3ZRYRC7S53,SUBMITTED
2011-11-01,2011-12-01,TB63CIO6JAGYTFMQWSATQEHE,SUBMITTED
2011-12-01,2012-01-01,AAXLJKXSNIQY764JRCUDKL2R,SUBMITTED
2012-01-01,2012-02-01,QQY72WTAMMENY5WXRX3XQSTT,SUBMITTED
2012-02-01,2012-03-01,52T4NVMDQZC2G6YJ5WJIDUWJ,SUBMITTED
2012-03-01,2012-04-01,7QPAQRCIZBHESMY62DPH5PIP,SUBMITTED
2012-04-01,2012-05-01,LY6O5FA3Q5HOJYIFTCMBZHLY,SUBMITTED
2012-05-01,2012-06-01,GMKO5JPEW3JU3ISEVHPS2PHO,SUBMITTED
2012-06-01,2012-07-01,5NZO2MPKAYTMUMIXSGBOCOQR,SUBMITTED
2012-07-01,2012-08-01,Y3Y2XDYM2DMCYRGOSTNXWXFV,SUBMITTED
2012-08-01,2012-09-01,RLO2C7ENLROAHT6KUSZCLLXV,SUBMITTED
2012-09-01,2012-10-01,I46YI7SBRQEM67A6WSAA4VST,SUBMITTED
2012-10-01,2012-11-01,BRJXTLEDTVB2LTMGVIPKBHJE,SUBMITTED
2012-11-01,2012-12-01,NYRVWLCEQVKXDOTQUYT7RDKW,SUBMITTED
2012-12-01,2013-01-01,6ZHMQJ35SQJ6LHBFNCVF52XD,SUBMITTED
2013-01-01,2013-02-01,RIXTI7SAHKOXJ3WS6XAGEYZP,SUBMITTED
2013-02-01,2013-03-01,6VYP5HKKBSU3CP2R4O6QAPNY,SUBMITTED
2013-03-01,2013-04-01,WM72JTIMOV6XE3NFPRJ67JIF,SUBMITTED
2013-04-01,2013-05-01,S6STBHG4LGC7TAF3X2TF4K6I,SUBMITTED
2013-05-01,2013-06-01,ISGQTVUVIVNPES2S4XAOL323,SUBMITTED
2013-06-01,2013-07-01,CLURLVFZCE6NVPSCZ6DGY36T,SUBMITTED
2013-07-01,2013-08-01,B7ZT7LNFFC3ETSK4BGXHZUXF,SUBMITTED
2013-08-01,2013-09-01,S7D2QEM2HWEYDBKDVPY432I2,SUBMITTED
2013-09-01,2013-10-01,FWZ7TPQVQ5JFU6KZDZDPWQPQ,SUBMITTED
2013-10-01,2013-11-01,KCJDE6RJR2UGFKLN7N2KVWR5,SUBMITTED
2013-11-01,2013-12-01,BV5J7HUTT6ACGULQBQXDCC5M,SUBMITTED
2013-12-01,2014-01-01,S6DHQW6H27LBJ6WDKROGBMFU,SUBMITTED
2014-01-01,2014-02-01,KWNC3RPSMKFKDDVFDRCEGR47,SUBMITTED
2014-02-01,2014-03-01,XRKEWK23JFUXBF27KXHZIVVY,SUBMITTED
2014-03-01,2014-04-01,62BGKT4FOIKP4A4YAGVDQKBW,SUBMITTED
2014-04-01,2014-05-01,7BLZ3UWU7O2AFHD2NGF7J6KK,SUBMITTED
2014-05-01,2014-06-01,VSZVP3C57M4GKVBT6GN2GTIF,SUBMITTED
2014-06-01,2014-07-01,DQ6VFZAZCKJZIFZ5JT262A5F,SUBMITTED
2014-07-01,2014-08-01,H6AUEN3BERDENG4JWEKJB42W,SUBMITTED
2014-08-01,2014-09-01,4M76EQ3DTVTXQU4NOTIBARA2,SUBMITTED
2014-09-01,2014-10-01,V3WPUXEH2WONVZEKU7VBCBMY,SUBMITTED
2014-10-01,2014-11-01,LV2PAOLIXUXBGLQYPNRW27JM,SUBMITTED
2014-11-01,2014-12-01,JCR7TZSIYJ6BXRDQAZENN2RI,SUBMITTED
2014-12-01,2015-01-01,BGUXETWADA4PYIBFYDL652LV,SUBMITTED
2015-01-01,2015-02-01,ZXU65XMAY5CWIBVKK4RZMGDC,SUBMITTED
2015-02-01,2015-03-01,W7TI2XTNLXP3TEGKINS4AGLT,SUBMITTED
2015-03-01,2015-04-01,G5D2S74SX4XSWL5IQ3J55KTA,SUBMITTED
2015-04-01,2015-05-01,7L4MKJWLP5R36AQSC4UK2YMU,SUBMITTED
2015-05-01,2015-06-01,AIUQAOMWWTON7V7FYGHCNV5R,SUBMITTED
2015-06-01,2015-07-01,3MLQY2MVGRZJ5KUIICZ7YQ2Z,SUBMITTED
2015-07-01,2015-08-01,3T2BLOF5BDXLXTQELFF3AFJP,SUBMITTED
2015-08-01,2015-09-01,YT3553B645KMB4KEEV5EEPIZ,SUBMITTED
2015-09-01,2015-10-01,RM2FUXGEG6APIN75YX6PU75P,SUBMITTED
2015-10-01,2015-11-01,3UWZROM2SEIHCT53F3DSCD4L,SUBMITTED
2015-11-01,2015-12-01,TG4KLESFCFNXHZCO6YRAMVWP,SUBMITTED
2015-12-01,2016-01-01,M5IT5QWY52DSUXHRVLR43AMJ,SUBMITTED
2016-01-01,2016-02-01,E2VURZZH5GQN5JXOOABCN2MR,SUBMITTED
2016-02-01,2016-03-01,3O33VJH2DA3A6ATDIO45JIXM,SUBMITTED
2016-03-01,2016-04-01,B2ZYRYNAVONZ3YTYAH32HZLC,SUBMITTED
2016-04-01,2016-05-01,TJANLNTNXACAM325UB7K5MDQ,SUBMITTED
2016-05-01,2016-06-01,CWMAFDNIP4CX3O7PX6FV72UZ,SUBMITTED
2016-06-01,2016-07-01,B7A7MBVEGSEGCWAGXVGVBFLA,SUBMITTED
2016-07-01,2016-08-01,KJIQMYKIXFPPCVSGYXRI3GFP,SUBMITTED
2016-08-01,2016-09-01,EF2KYCXUM2LCBIBNIELJ6P2D,SUBMITTED
2016-09-01,2016-10-01,AVXUI6OGWOD6TOVC4LS7YHPH,SUBMITTED
2016-10-01,2016-11-01,TX3IZFEKECTSZGCFOF4EVHXR,SUBMITTED
2016-11-01,2016-12-01,AMGTLNE522RCSAFF7FEKISLO,SUBMITTED
2016-12-01,2017-01-01,VRV5E7WG5KS4HNWJR63MBDWZ,SUBMITTED
2017-01-01,2017-02-01,EGR7ZGSDUPVJRX3SVFCLRQTI,SUBMITTED
2017-02-01,2017-03-01,FA2HOUF5OGWLZR2UHQ6XWKOK,SUBMITTED
2017-03-01,2017-04-01,TTFQ6QFIYMG2M3C3JKLKNIER,SUBMITTED
2017-04-01,2017-05-01,WNXB5COGSS4SGDVNKXB5WUZ6,SUBMITTED
2017-05-01,2017-06-01,ZVTGMM5DAG7PMA2ZHZBUVC6H,SUBMITTED
2017-06-01,2017-07-01,UHMFSSTOSM3IPXXYWHRXUYES,SUBMITTED
2017-07-01,2017-08-01,NKGEF2EFE4WP4LGFPRRNV32A,SUBMITTED
2017-08-01,2017-09-01,L7R2XRDBPFTQNBA5UFKLCPVN,SUBMITTED
2017-09-01,2017-10-01,DFEHVXLNZXCGWHKVU2ALUHCV,SUBMITTED
2017-10-01,2017-11-01,VFW27PHLGJXHZ6INSEHGEEPN,SUBMITTED
2017-11-01,2017-12-01,42Z2WOVBYLF757ZDBYGFLK53,SUBMITTED
2017-12-01,2018-01-01,HZHMKGEIFGIOO2HFGULIXV7I,SUBMITTED
2018-01-01,2018-02-01,F42HFLD4HFXQEUWRFN3NSN3H,SUBMITTED
2018-02-01,2018-03-01,Z4XRZBL4O6KATUZUDZJQWIKH,SUBMITTED
2018-03-01,2018-04-01,NKJNITM5CPVFJQJUAUNCF7GX,SUBMITTED
2018-04-01,2018-05-01,LAJZR6IRCQSYBHJDT2ASHPSR,SUBMITTED
2018-05-01,2018-06-01,TJNPP3TVRVQCDNTJFA4XA7ZG,SUBMITTED
2018-06-01,2018-07-01,ZVAYWMFFBAAIPWP6WGJX3GXT,SUBMITTED
2018-07-01,2018-08-01,4LGINOQKRMVMG5XE6Q4FI3HQ,SUBMITTED
2018-08-01,2018-09-01,CLLKTKMLUZNBXIHFHSYNTUCM,SUBMITTED
2018-09-01,2018-10-01,TNAZB6I64XXQ436FDOEDF2EJ,SUBMITTED
2018-10-01,2018-11-01,GR2T4L2V3JV37XL5KR3PFPD7,SUBMITTED
2018-11-01,2018-12-01,CJR2ATYBEW6NJY3DLF3UFZHL,SUBMITTED
2018-12-01,2019-01-01,W2KG2LZQ3STREJBBHZEPZI2K,SUBMITTED
2019-01-01,2019-02-01,TCBWCI52G22L6KB463QXTG6F,SUBMITTED
2019-02-01,2019-03-01,2CQYBI3KPTOYZLVF7Q2BKQUL,SUBMITTED
2019-03-01,2019-04-01,SK7MUFSJZPFOY45XZ3LOJAG5,SUBMITTED
2019-04-01,2019-05-01,6UYPV7FJV76HKJWN3DIWDAPJ,SUBMITTED
2019-05-01,2019-06-01,TWQK4AANSXKXFP7L4INP7BKU,SUBMITTED
2019-06-01,2019-07-01,56ZWV6WZTC25OZRDDGRFWW7Q,SUBMITTED
2019-07-01,2019-08-01,U3EZOZYEW7K4J6ZTRYNVLYIE,SUBMITTED
2019-08-01,2019-09-01,RPJIIQXJD4GXITD2LAGXI2EM,SUBMITTED
2019-09-01,2019-10-01,YS2ARS53ZRY474X4DSTWYPFA,SUBMITTED
2019-10-01,2019-11-01,NROLDXA25DPKUEICGWMRCURZ,SUBMITTED
2019-11-01,2019-12-01,4SHFKB4HZEG745RNMANB344N,SUBMITTED
2019-12-01,2020-01-01,DPBRWJWJ5V5TJAP4T5A4UH2P,SUBMITTED
2020-01-01,2020-02-01,DMQVAO3FWIPXMHZHCWHLNFLZ,SUBMITTED
2020-02-01,2020-03-01,UHVRBLISFEKLHSFGYZ5XITOP,SUBMITTED
2020-03-01,2020-04-01,WD43MUZFBQIUH6S6AKSYT2XK,SUBMITTED
2020-04-01,2020-05-01,ELBCZG47QRXT6GLZXMU5DBR3,SUBMITTED
2020-05-01,2020-06-01,3V6CRV476MUXARWOBIBBUOGG,SUBMITTED
2020-06-01,2020-07-01,EGVGCIB7BU4P2E4NOY3WW4HK,SUBMITTED
2020-07-01,2020-08-01,ZOKMXLXNMQV36ONLSTNGO3LJ,SUBMITTED
2020-08-01,2020-09-01,46SNVNVCLMILAM7VZO5Z3I6K,SUBMITTED
2020-09-01,2020-10-01,OUUP5BYU5WBFHN4FMN7DPHRL,SUBMITTED
2020-10-01,2020-11-01,2HZ47HQWYUJ3HHEQ47WLNKSR,SUBMITTED
2020-11-01,2020-12-01,NGVKHBLSHKZXG7GUIBB2X2RZ,SUBMITTED
2020-12-01,2021-01-01,CLISWBIQQM425MQVOQHUDXFT,SUBMITTED
